b01,b02,payoff,xs
5.0,5.0,1558.4251910470139,0.5
0.0,10.0,1558.2813651077447,0.0
0.1,9.9,1558.2872682710617,0.010000000000001279
0.2,9.8,1558.2930355139038,0.020000000000002557
0.30000000000000004,9.7,1558.298667862451,0.0299999999999991
0.4,9.6,1558.3041663208724,0.039999999999999786
0.5,9.5,1558.3095318715111,0.05
0.6000000000000001,9.4,1558.3147654750517,0.060000000000000574
0.7000000000000001,9.3,1558.3198680706162,0.07000000000000033
0.8,9.2,1558.3248405758516,0.07999999999999957
0.9,9.1,1558.329683886983,0.08999999999999966
1.0,9.0,1558.3343988788529,0.1
1.1,8.9,1558.3389864049414,0.11000000000000017
1.2000000000000002,8.8,1558.343447297384,0.12000000000000025
1.3,8.7,1558.3477823669764,0.1299999999999997
1.4000000000000001,8.6,1558.3519924031766,0.1399999999999999
1.5,8.5,1558.3560781741073,0.15
1.6,8.4,1558.3600404265524,0.16000000000000003
1.7000000000000002,8.3,1558.3638798859515,0.17000000000000023
1.8,8.2,1558.3675972564097,0.1799999999999999
1.9000000000000001,8.1,1558.3711932206922,0.19
2.0,8.0,1558.3746684402304,0.2
2.1,7.9,1558.378023555127,0.21000000000000005
2.2,7.8,1558.3812591841636,0.21999999999999995
2.3000000000000003,7.699999999999999,1558.3843759248186,0.22999999999999993
2.4000000000000004,7.6,1558.3873743532747,0.24
2.5,7.5,1558.3902550244354,0.25
2.6,7.4,1558.3930184719497,0.26000000000000006
2.7,7.3,1558.3956652082293,0.27
2.8000000000000003,7.199999999999999,1558.3981957244712,0.2799999999999999
2.9000000000000004,7.1,1558.4006104906905,0.29
3.0,7.0,1558.4029099557276,0.3
3.1,6.9,1558.4050945473055,0.31000000000000005
3.2,6.8,1558.4071646720263,0.32
3.3000000000000003,6.699999999999999,1558.409120715426,0.32999999999999996
3.4000000000000004,6.6,1558.4109630419855,0.33999999999999997
3.5,6.5,1558.4126919951746,0.35
3.6,6.4,1558.4143078974705,0.36000000000000004
3.7,6.3,1558.4158110503888,0.37
3.8000000000000003,6.199999999999999,1558.4172017345202,0.38000000000000006
3.9000000000000004,6.1,1558.4184802095408,0.38999999999999996
4.0,6.0,1558.4196467142558,0.4
4.1000000000000005,5.8999999999999995,1558.4207014666133,0.41000000000000014
4.2,5.8,1558.4216446637297,0.42
4.3,5.7,1558.422476481914,0.43
4.4,5.6,1558.4231970766834,0.44
4.5,5.5,1558.4238065827822,0.44999999999999996
4.6000000000000005,5.3999999999999995,1558.4243051142007,0.46
4.7,5.3,1558.424692764182,0.47
4.800000000000001,5.199999999999999,1558.424969605239,0.48000000000000004
4.9,5.1,1558.425135689159,0.49000000000000005
5.1000000000000005,4.8999999999999995,1558.425135689159,0.51
5.2,4.8,1558.424969605239,0.5199999999999999
5.300000000000001,4.699999999999999,1558.424692764182,0.53
5.4,4.6,1558.4243051142007,0.54
5.5,4.5,1558.4238065827822,0.5499999999999999
5.6000000000000005,4.3999999999999995,1558.4231970766834,0.56
5.7,4.3,1558.422476481914,0.57
5.800000000000001,4.199999999999999,1558.4216446637297,0.5800000000000001
5.9,4.1,1558.4207014666133,0.59
6.0,4.0,1558.4196467142558,0.6
6.1000000000000005,3.8999999999999995,1558.4184802095408,0.61
6.2,3.8,1558.4172017345202,0.62
6.300000000000001,3.6999999999999993,1558.4158110503888,0.6300000000000001
6.4,3.5999999999999996,1558.4143078974705,0.64
6.5,3.5,1558.4126919951746,0.6499999999999999
6.6000000000000005,3.3999999999999995,1558.4109630419855,0.66
6.7,3.3,1558.409120715426,0.67
6.800000000000001,3.1999999999999993,1558.4071646720263,0.68
6.9,3.0999999999999996,1558.4050945473055,0.69
7.0,3.0,1558.4029099557276,0.7
7.1000000000000005,2.8999999999999995,1558.4006104906903,0.7100000000000001
7.2,2.8,1558.3981957244712,0.72
7.300000000000001,2.6999999999999993,1558.3956652082293,0.7300000000000001
7.4,2.5999999999999996,1558.3930184719497,0.74
7.5,2.5,1558.3902550244354,0.75
7.6000000000000005,2.3999999999999995,1558.3873743532747,0.76
7.7,2.3,1558.3843759248186,0.7699999999999999
7.800000000000001,2.1999999999999993,1558.3812591841638,0.78
7.9,2.0999999999999996,1558.378023555127,0.79
8.0,2.0,1558.3746684402304,0.8
8.1,1.9000000000000004,1558.3711932206922,0.81
8.200000000000001,1.799999999999999,1558.3675972564097,0.8200000000000001
8.3,1.6999999999999993,1558.3638798859515,0.8300000000000001
8.4,1.5999999999999996,1558.3600404265524,0.84
8.5,1.5,1558.3560781741073,0.85
8.6,1.4000000000000004,1558.3519924031766,0.86
8.700000000000001,1.299999999999999,1558.3477823669764,0.8700000000000001
8.8,1.1999999999999993,1558.343447297384,0.88
8.9,1.0999999999999996,1558.3389864049414,0.89
9.0,1.0,1558.3343988788529,0.8999999999999999
9.1,0.9000000000000004,1558.329683886983,0.9099999999999999
9.200000000000001,0.7999999999999989,1558.3248405758516,0.92
9.3,0.6999999999999993,1558.3198680706162,0.93
9.4,0.5999999999999996,1558.3147654750517,0.94
9.5,0.5,1558.3095318715111,0.95
9.600000000000001,0.3999999999999986,1558.304166320872,0.9600000000000001
9.700000000000001,0.29999999999999893,1558.298667862451,0.9700000000000002
9.8,0.1999999999999993,1558.2930355139038,0.9800000000000001
9.9,0.09999999999999964,1558.2872682710617,0.99
10.0,0.0,1558.2813651077447,1.0
